reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f3692600-e083-4acd-896a-fa36e4377db2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi registrasi pendaftarannya sangat mudah dan sangat membantu .itulah mengapa saya pilih bibit.dan pengalaman saya berinvestasi pertama kali bisa di tutun atau diarahkan..oleh robo. Dan yg penting cara pembayaran transaksinya kita bisa memilih ada 3 cara pembayaran ..pokok nya mantap deh..BIBIT..,5,2,,2019-11-04 08:57:57,,,
9465509d-c83c-497d-a3c4-85ac9486c363,tripsets,https://play-lh.googleusercontent.com/a-/ALV-UjW5bTYo0aIC15e95hiRPgSwo45lHXkA5ROulwTYU443XHA,Sangat disayangkan tampilan belum mendukung mode gelap / dark mode.,4,0,3.58.3,2023-05-31 05:07:34,,,3.58.3
b444c102-e839-4dcc-8e33-7e70446b9287,Muhammad arafy Hadid choibar,https://play-lh.googleusercontent.com/a-/ALV-UjWM7zpdU564WZKgd3NAYARh-imPLCGSsIFFf2kn9Fv-9Q,Aplikasi untuk invest pemula bagus tapi sistem aplikasinya lelet banget dan sering perbaikan.,3,1,3.52.2,2023-03-25 02:13:39,,,3.52.2
490fa359-d3e3-4327-9abb-d02094ee70e0,welly wiyanto,https://play-lh.googleusercontent.com/a-/ALV-UjWWKOQTH7ab3p6OAVsbqr7g6TLCrLnk23U8mXJf-iXZGBE,"Aplikasinya mudah di gunakan ,jadi sangat membantu saya dalam belajar berinvestasi. Pokoknya Mantap dah...👍",5,0,3.58.3,2023-06-01 23:55:29,,,3.58.3
42c696ed-59a7-4118-b39d-5ac7f6c3a08a,Mangu Tj,https://play-lh.googleusercontent.com/a-/ALV-UjWZcQurUkNcHTiY2mNF-gNBO6qfeDckScTLYpfRnD2Eag,"instal aplikasinya dan isi reff DANA22,aplikasi bibit memang bagus, aplikasi ini berguna sekali untuk kalian yang mau investasi karna aplikasi ini sangat mudah untuk di gunakan, aplikasi ini saya rekomendasikan untuk kalian yang mau investasi, bagi pemula ini sudah brguna sekali, aplikasi investasi ini membuat kalian bahagia sekali, aplikasi ini sangat berguna untuk pemul yang mau inestasi.",5,2,3.53.3,2023-04-26 15:14:35,,,3.53.3
0ddab0a4-b31c-45a1-b829-e939d2c3a55f,Frans Pasca Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjU5O3zc95BxSPh192IxBPUUmAhAPxmyeEx3ye4Buho8Bw,"Mantap benar investasi di bibit, walaupun hasil imbalannya sedikit penambahannya. gpp lah, sedikit demi sedikit akan menjadi bukit juga ko 🙏🙏😊😊",5,0,3.53.3,2023-05-06 04:14:26,,,3.53.3
3065432b-ea50-48ee-a521-7507d6760ea0,Alif Yanusi,https://play-lh.googleusercontent.com/a-/ALV-UjXKwZm9oZLcDrESUZl4vQFiEmUGYU0QRLinQxF9eo48UQNO,Kenapa setelah update malah lambat ya aplikasinya .. sering force close ketika beli .. Tolong difix dong min 😑,3,3,3.53.3,2023-04-21 06:12:33,,,3.53.3
fa47f09a-1900-4e2b-9bce-545f270bda02,Novie Widie,https://play-lh.googleusercontent.com/a-/ALV-UjViL9gcM2DuZ-E13fIGKDNEY7SBdupSCTdT2tOmhx6sO18,App yang sangat menarik. Sejauh ini sistemnya cukup membantu. Tingkatkan kualitasnya.,4,0,3.58.3,2023-06-05 18:32:42,,,3.58.3
88a07ea1-ce00-4424-8a83-0423bb33f7e2,MOHAMAD SURYA GHANI,https://play-lh.googleusercontent.com/a-/ALV-UjXA6Uu_6miJitoLpBtUCZwpYbg60iOiUdrRMoqY3dXeMA,"bagus utk pemula, tapi ga bisa dibilang beli saham karena pakai jasa mediator dri bibit, cmn utk draw uang kembali lama bnget",5,0,3.55.1,2023-05-11 19:57:01,,,3.55.1
43d13c46-93b4-418e-bbf6-82de24ab4570,Arta Pramustika,https://play-lh.googleusercontent.com/a/ACg8ocLfCX8aY6EFfmDW_3w52nqgCQE5vvC3iF0ENnoBTFNX=mo,Nyesel saya udah inves tpi seminggu tidak ada perkembangan sama sekali Uang mau di tarik lagi tidak bisa karna harus nunggu penjualan selsai Tolong jangan instal aplikasi ini,1,1,3.53.3,2023-04-27 00:31:54,"Hai kak, baik transaksi beli maupun jual diproses mengikuti batas waktu transaksi pada hari bursa yg berlaku di luar Sabtu, Minggu dan Libur Nasional. Berkenaan dengan Idul Fitri, bursa libur dari tanggal 19 s.d 25 April 2023 sehingga proses transaksi baru dilanjutkan pada 26 April. More info hubungi live chat Bibit/WA +622150864230. Trims",2023-04-27 04:15:05,3.53.3
54f9a56a-b829-44d8-baab-c6343ff936e2,Faris Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjWlTGGWgEdGf2k7Tz3xHSnQy-52nnpZFedgCo_85k0Y1T8,"Tambahin pembayaran dana min... Aplikasi nya bagus buat pemula, kerenn!!",4,2,3.53.3,2023-04-21 15:56:51,,,3.53.3
a0da78ed-63dd-4187-8cf2-e22bd3534b4c,Farhannovry Andani,https://play-lh.googleusercontent.com/a-/ALV-UjXUtt-gLa-CgitU9_lXfYWHBMtCo4N0qyoCNWkWYdAZGljw,setelah update apk ny sering keluar sendiri. nyesel update jadi nya.,2,2,3.53.3,2023-05-07 05:19:33,"Hai kak, pastikan jaringan internet kakak stabil. Silakan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2023-05-07 07:38:46,3.53.3
cebb7b64-2156-41a7-b334-56bb6d6a3c1c,HERA,https://play-lh.googleusercontent.com/a-/ALV-UjVFjh-IPSIKtliF7BaI5k3P6RGmX7-5j4yx5xDn8G2FvBQ,"bagus untuk pemula, untuk pelajar juga bisa, yg pengen investasi sedini mungkin bisa pakai apk bibit😊",5,1,3.52.2,2023-03-30 04:17:06,,,3.52.2
38cdaf72-2976-4cf4-9f49-ddfb5b12ab8e,Rewards Fake,https://play-lh.googleusercontent.com/a-/ALV-UjU1WiOnODPwQ79QHQSf0jRyQR8TwDLU2wX6vlFFHT3KzQ,"OTP sdh di masukan sampe hitungan mundur berakhir tdk ada tombol utk melanjutkan,maaf sy Uninstall.",1,1,3.55.1,2023-05-09 13:11:48,"Hai kak. Sebelumnya kami mohon maaf atas ketidaknyamanan yang ditimbulkan. Mengenai hal tersebut, kakak bisa coba restart jaringan selama 2-3 menit ke depan dan switch jaringan dari Mobile Data ke Wi-Fi secara berkala. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230. Terima kasih",2023-05-09 14:55:37,3.55.1
d908f368-1a65-460c-b247-12221c541044,Nooble YT,https://play-lh.googleusercontent.com/a-/ALV-UjVCq_xyfR51swnX361PWaKLFRhdNIWWlNcGuITSGzeTag,Aplikasinya bagus cuma sayang untuk penjualanya lama jadi tidak bisa dinpakai saat darurat,5,0,3.52.2,2023-03-22 04:54:25,,,3.52.2
34dc0f6d-904b-4f03-9f12-42158be67553,Gede Rusmandana,https://play-lh.googleusercontent.com/a-/ALV-UjV9RtuY4v75hbNgi7PxgEHj3IWtEJd-t5s5VxLAB1ynLCI,"Aplikasi yg sangat bagus, dan tambahin juga fitur dark mode biar tampilannya semakin keren🙏",5,1,3.53.0,2023-04-12 01:03:45,,,3.53.0
5665d219-2998-47bd-bd63-2d33cc3fec8b,Aleman Alung,https://play-lh.googleusercontent.com/a/ACg8ocIocJYKujqU_z9LgqdA0KCoKidl-PTBPggZUiYh6ILb=mo,trs di tingkat kan lagi pitur pitur nya lebih komplit lagi mudah di fahami n smart,4,2,3.57.0,2023-05-16 23:37:03,,,3.57.0
60c9aea8-3e64-4057-8938-34d4dda7cb98,Anggi Oktanike,https://play-lh.googleusercontent.com/a/ACg8ocLjKSplFHgKeTRYlxuBeuBWT4edwSSXFqFPOBCqfcec=mo,"Bintang 3 dulu karena masih bingung, ga bisa upgrade ke kun stockbit",3,0,3.53.3,2023-04-17 07:13:40,,,3.53.3
1aa70f4b-766b-43d4-a769-54a04b207800,WHS,https://play-lh.googleusercontent.com/a/ACg8ocKoZg8qDh2OeRxd_9gp89gvxgMgBu6rk_55ZyJslBNj=mo,mungkin untuk kualitas servernya yang masih terbilang buruk jadi saya kasih Bintang 3 dulu terimakasih,3,1,3.58.3,2023-06-08 23:09:40,,,3.58.3
acbdcf16-24f5-4002-acb0-125e284feff6,Ay Andrian,https://play-lh.googleusercontent.com/a/ACg8ocItsd92UVLaOpT2Bwe_CVDTn-sN2pliJ0j2EVHJGBVy=mo,Aplikasi scam ini mah. Udah invest sampe 10 jt dan dah hampir setahun bukannya nambah yang ada berkurang terus. Daripada di sedot semua duit saya mending saya tarik sebelum rugi nya makin banyak. Investasi kok gak pernah naik malah turun terus. Penipu,1,1,3.52.2,2023-03-31 13:36:41,"Hai kak, NAB dapat berubah mengikuti keadaan ekonomi & kinerja Manajer Investasi. Tetap fokus investasi rutin utk memperoleh harga rata-rata terbaik, agar saat harga turun akan terhindar dari kerugian yg terlalu besar. Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230, tim support akan langsung membantu kakak. Terima kasih",2023-03-31 14:23:02,3.52.2
49dfb164-da44-4ba2-88c1-0151025f6263,Muhammad Ferdiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUJNFr3bcI0XJy9ZXRUsbSJgDHB_8_7kNtRqAE8Tx9NteU,"Aplikasi error gk bisa log in, dana yg ditarik jg blm masuk parahal udh 7 hri gimana ini!!???",1,1,3.53.3,2023-04-23 13:53:40,"Hai kak, mohon maaf atas ketidaknyamanannya. Untuk kendala tersebut silakan langsung hubungi layanan live chat atau WA +622150864230. Selain itu berkenaan dengan Idul Fitri, bursa libur dari tanggal 19 s.d 25 April 2023 sehingga proses transaksi baru dilanjutkan pada hari kerja selanjutnya. More info hubungi live chat Bibit/WA +622150864230. Trims",2023-04-28 02:23:25,3.53.3
5970752d-7925-4437-b990-ba69ff2fd6e2,Nurmalinda Alva,https://play-lh.googleusercontent.com/a-/ALV-UjW6qmsFOCHQWWMUUHFjvG2M9Q6iITwMGw8sb-QDSJsYMVM,"Sayangnya detail transaksi waktu pembelian tidak ada, hanya ada tanggal ketika transaksi berhasil dilakukan",4,1,3.58.3,2023-06-08 12:43:56,,,3.58.3
c51ff4b0-aa38-4f34-ae4c-909b2b6ab858,Rafqi Hakim Channel,https://play-lh.googleusercontent.com/a-/ALV-UjXxoLJAqs_r4GgIc9dGyufe9hVGlXASjsEz8q_nenSdz3E,Loading nya lama banget dan sering keluar sendiri mohon diperbaiki,1,3,3.55.1,2023-05-08 12:55:00,"Hai kak, pastikan jaringan internet kakak stabil. Silakan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2023-05-08 13:28:41,3.55.1
3c0bf8e7-dbcc-47ba-acd8-76557b4564ab,ZR,https://play-lh.googleusercontent.com/a-/ALV-UjUIjpyNJR5MNzFqtWiG9-ueEP8ruNch7tU_tpjMRUoFeF4,"Ayo dapakan kerjasama sama blu (BCA digital) keren pasti, akan ada saham. Sepertinya bakal menarik, adakan mode dark keren pasti",2,1,3.52.3,2023-04-01 02:00:12,"Hai kak, terima kasih atas feedback yg diberikan. Saran ini akan ditampung dan kami diskusikan bersama tim. Bibit akan terus meningkatkan pelayanan & inovasi karena tujuan kami membuat investasi menjadi mudah untuk masyarakat Indonesia. Jika ada pertanyaan kakak bisa langsung hubungi live chat Bibit atau WA +622150864230. Terima kasih",2023-04-03 01:15:30,3.52.3
43f3e7d9-fab4-478a-9f5c-f22052a66eeb,rizka handayani,https://play-lh.googleusercontent.com/a/ACg8ocL_agETWZbYx0Hy6N9H8DOZYFNkX9Uo652nMFT3DUyO=mo,cara pake nya gampang dan minimum investasinya juga sangat mudah dijangkau,4,0,3.57.0,2023-05-20 02:05:39,,,3.57.0
9d8e2a32-7c6b-4e8f-a80e-333b3efe77aa,Arif Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjUr2Vb-t_YntlSF1UDTFaR1EoZZCd1Rq7X2sXeLsV1TBY8,"Aplikasi nya sering error. Susah dibuka, begitu dibuka tiba-tiba langsung keluar",3,1,3.53.3,2023-04-21 02:42:40,,,3.53.3
2748d6ba-0704-451f-ba4c-d757ea2b7703,aqib Nauvar reza,https://play-lh.googleusercontent.com/a-/ALV-UjWS5L-fSfXDRWLVbv7RCmhmhb26w79J1RI9dNIXR1Q0KEk,saya pemula bingung mau milih aplikasi apa..tapi setelah liat YouTube aplikasi bibit paling cocok buat pemula seperti saya👍,5,0,3.53.3,2023-04-24 06:48:30,,,3.53.3
e054e07c-b6e2-4448-8796-2912ac6ff5d6,Ian Nisvi Apriady,https://play-lh.googleusercontent.com/a-/ALV-UjVkcKU6Qn4XGst_gqHW0X4FAzBpg0DnlujDj14Mh5a1svo,"Sekarang makin lemot buat buka aplikasi nya di realme 5 pro, jadi males buat buka n invest , ga asiik pdhl sinyal powerfull",1,0,3.58.3,2023-06-07 02:36:41,"Hai kak, silakan coba gunakan jaringan lain lalu force close & clear cache aplikasi Bibit terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi tim support kami melalui live chat di aplikasi Bibit atau WA +622150864230 dengan menyertakan screenshot kendalanya agar dapat segera dibantu pengecekan lebih lanjut. Terima kasih",2023-06-07 03:52:00,3.58.3
1c106af5-cfa4-418c-a170-6097352fd262,Al Fathanil,https://play-lh.googleusercontent.com/a/ACg8ocKGmjF_-ASBKFr2WrBXFZeugMC6-RbULAKYYbqVAR1_=mo,"Kok portofolio saya gk bisa di tarik padahal sudah 3 hari lebih, padahal Penjualan dan Switching dapat dilakukan setelah 2 hari kerja.tolong di perbaiki",3,0,3.53.3,2023-05-02 02:24:55,,,3.53.3
4c48be37-2f68-4e8f-b641-d881958f39f1,JKY MZD,https://play-lh.googleusercontent.com/a-/ALV-UjXBKWEwpygjp6tEOZthm2V2NPS4179o5nYjcJFfKUviLkA,"Aplikasin nya keluar sendiri tanpa sebab, suka minta reload tp selalu keluar sendiri",1,3,3.53.0,2023-04-15 06:04:22,"Hai kak, silakan coba gunakan jaringan lain lalu force close & clear cache aplikasi Bibit terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi tim support kami melalui live chat di aplikasi Bibit atau WA +622150864230 dengan menyertakan screenshot kendalanya agar dapat segera dibantu pengecekan lebih lanjut. Terima kasih",2023-04-17 03:21:13,3.53.0
0770e287-69cf-4724-b289-42d31e669fcf,Endrio Anugrah,https://play-lh.googleusercontent.com/a/ACg8ocK7l0lGvWhTyw-UlAyjbbJqBGZ_2lxCm_JY4yU9suWr-g=mo,Thanks to our advertiser dikarenakan saya menganggap bahwa mereka udah ada diwa ini apa yang tepat untuk usaha saya sudah bisa digunakan sebagai alat untuk digunakannya usaha saya sendiri juga saya sendiri juga tidak bisa dan saya banyak belajar dari postingan kali ini saya akan memberikan banyak terima kasih atas perhatiannya BALANGAplk 86 Kalteng pak 🙏🙏🙏🏡🌃,5,0,3.55.1,2023-05-13 20:31:05,,,3.55.1
a705d81e-e2c9-4c68-8bb5-f4635e8a3f0a,Yogi Ugi,https://play-lh.googleusercontent.com/a-/ALV-UjW53M_YmkGX21Ym41dw1keTqTNt_lYvvXbUHitnZzcK-0o,sangat bagus buat para pemula karna aplikasinya mudah di mengerti,5,0,3.52.2,2023-03-30 16:47:55,,,3.52.2
b77dabfb-2ca7-4b24-9b3e-bc9468860de0,isti yanti,https://play-lh.googleusercontent.com/a-/ALV-UjW_q87s97g3q_7wnk5enqOTZRLJwHrde3hTsVdKUn5UKPt7,"masih ok smpe saat ini. tpi kadang bingung, yg sya investasi skrng tuh saham ato Reksadana yaa? soalnya kalo di app bilangnya saham, laporan dri gmail bilangnya Reksadana",5,0,3.52.2,2023-03-31 07:26:05,,,3.52.2
0b5c81c0-7b82-4d50-a3b4-4885f6d413f6,Teguh Wiranto,https://play-lh.googleusercontent.com/a/ACg8ocJO_hNee7gmpCRkUGSbSockYB9LIEFhSGGMwEQ8YPw=mo,"Pencairan jual reksadana katanya maksimal 7 hari, ko ini udah lebih dari 7 hari belum juga itu ya",4,1,3.51.2,2023-03-17 15:45:04,"Hai kak, jika dana penjualan kakak belum diterima dan sudah melebihi batas waktu 7 hari kerja dari tanggal status ""order jual berhasil"", harap langsung hubungi layanan live chat Bibit atau WA +622150864230 agar tim support kami segera membantu untuk konfirmasi ke Bank Kustodian. Terima kasih",2023-03-09 08:36:25,3.51.2
7198fd36-ccba-4e5d-9ed0-a0783f76715e,It's Me Tiny,https://play-lh.googleusercontent.com/a-/ALV-UjVgy7KvoutdVRFf72E-TCoz1SrFLbGN2lpkZgFmnhCTXeij,"Untuk masalah pencairan dana lama banget,tertulis 7 hari kerja tapi udh 2 minggu lebih masi blm cair juga",2,1,3.53.3,2023-05-01 22:19:33,"Hai kak, dana penjualan dikirim sesuai ketentuan OJK maks 3 hari kerja utk RDPU & maks 7 hari kerja utk RDS, RDO dan RD Campuran. Berkenaan dengan Idul Fitri, bursa libur dari tanggal 19 s.d 25 April 2023 sehingga proses transaksi baru dilanjutkan pada hari kerja selanjutnya. Hubungi live chat Bibit/WA +622150864230 untuk info lebih lanjut. Trims",2023-05-02 14:10:46,3.53.3
5b885feb-e38f-4380-8bea-d11fc920c721,Faisal Thobry,https://play-lh.googleusercontent.com/a/ACg8ocJudkvRgwDaV0LNQG-YUjdJf-rUVhZFMBVFlwkx8eGm=mo,"ribet,mau tarik saldo ja gk cair"". di prosesur 3 hari kerja. gk konsisten 🖕👎",1,3,3.57.0,2023-05-16 06:48:12,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2023-05-16 13:25:44,3.57.0
80e8a0fb-cedc-44d4-8310-db002b667d9c,AKA PRODUCTION,https://play-lh.googleusercontent.com/a-/ALV-UjWy9FrGAFwjpNPPML_4ZxAgQ4ZC51hVZjaR559qYTY_7sZ_,Ini kenapa ya setelah di update mau buka jadi lemot banget..,4,0,3.58.0,2023-05-30 12:35:01,,,3.58.0
1f9006e0-aa79-48db-b140-72925bed08d5,Satria Adil Wicaksono,https://play-lh.googleusercontent.com/a-/ALV-UjU_OVFvfEhf8tOoGB8MJUgWYI-QWbpuZxzqqyTuBpd7Ew,Okay. Cukup menjanjikan. Serta mudah di pahami. Rekomendasi untuk pemula.,4,1,3.52.2,2023-03-28 21:38:47,"Hai kak, Bibit adalah aplikasi investasi reksa dana yg berperan sebagai APERD (Agen Penjual Reksa Dana) dan resmi terdaftar sebagai MIDIS (Mitra Distribusi) Surat Berharga Negara di DJPPR. Jadi di Bibit kakak hanya bisa berinvestasi di Reksa Dana atau Surat Berharga Negara (SBN) saja. More info hubungi live chat Bibit atau WA +622150864230. Trims
",2023-03-23 03:34:15,3.52.2
0d6abce2-a80f-4f00-ae39-48377fe3ba2b,Ansori Iman nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjUdUCz69hJExb2Sg5P7od33yWHc2p-0Rpr9otyOjLX7tg,"Apk tidak bisa membuka semua data,loading terus tidak bisa terbaca",1,1,3.58.3,2023-06-10 06:12:56,"Hai kak. Jika terkait nominal portofolio, pastikan kakak tidak aktifkan fitur ""Sembunyikan Nominal"" ya. Kakak bisa klik di icon gembok yang ada di sebelah kanan nominal portofolio yang ada di menu Home agar nominal portofolionya terbuka dan bisa terbaca. More info hubungi live chat Bibit atau WA +622150864230. Trims
",2023-06-10 11:36:16,3.58.3
a919ffa2-545c-4d94-a115-62e119d6401a,Chindy Tawa,https://play-lh.googleusercontent.com/a-/ALV-UjXLroQfaFW7l1C912uwaS1QFD95s6nB4tEQEUQ8AIWANZg,Saat buka aplikasi loadingnya lama dan perlu reload app,2,0,3.53.3,2023-05-08 06:40:45,"Hai kak, silakan coba gunakan jaringan lain lalu force close & clear cache aplikasi Bibit terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi tim support kami melalui live chat di aplikasi Bibit atau WA +622150864230 dengan menyertakan screenshot kendalanya agar dapat segera dibantu pengecekan lebih lanjut. Terima kasih
",2023-05-12 01:19:09,3.53.3
26316910-005d-489b-91b1-7f3fb646a288,Deas dan Daffa Creative,https://play-lh.googleusercontent.com/a-/ALV-UjVfPGSeGnYJln39DQvoHOnLB583M4SUC-Qx2zE04K-hO58,"Aplikasi yg mudah dan bermanfaat bagi yang ingin masa depan cerah,gunakan kode refelal , amanahasep , buat kalian yg baru Download...ada cashback 25,000 ribu buat kalian saat berinvestasi di Bibit.",5,15,3.58.0,2023-05-27 17:56:24,,,3.58.0
f6188f5e-57bc-4e5e-9ba9-ef79a484c474,Ardian,https://play-lh.googleusercontent.com/a-/ALV-UjXwmZ0OnOrqj-BlRuKOmFq3fQlmxJsDeeRmSyq2OG1kB8A,"Saya baru 2 bulan memakai aplikasi bibit dan sangat mudah untuk di pahami dan memulai investasi bagi pemula. Kode referal ""pnmaomh"" dapatkan cashback 25rb.",5,1,3.53.3,2023-04-30 13:57:14,,,3.53.3
bdba428a-04d8-49c1-b707-a0dd119ecd76,Iqbal 17,https://play-lh.googleusercontent.com/a-/ALV-UjXhFRyrXDPjsE55hZ9-PmV4YI-TeNSJqkTLzHIwsaUqGe0,pelayanannya baik dan bahasa yg di gunakan mudah di pahami,4,0,3.53.3,2023-04-18 02:46:23,,,3.53.3
b2b51c28-c64b-4a1f-b421-09046e40a708,M Arfan,https://play-lh.googleusercontent.com/a-/ALV-UjXfPkVWoqXqVHZrNd9uDj5SqaZJ1gNLReDozC-hiTEh40s,"Bagus aplikasinya, mudah di pahami untuk yang baru terjun di dunia investasi khusunya reksadana saham dsb. Layanan CS juga memuaskan dengan respon baik dan cepat dalam menyelesaikan masalah",4,0,3.52.3,2023-04-12 04:23:37,,,3.52.3
110b61f9-0c0b-4ec7-a41a-63f76cbb6428,Darmawan,https://play-lh.googleusercontent.com/a/ACg8ocIzawRQ0g0LhKdZFgO2qnVLzz3_xZ6Iw1bzyDX6FBFx=mo,Setelah update jadi susah buka dan kurang dari 1 menit force closed,3,0,3.53.0,2023-04-12 11:13:58,,,3.53.0
cee40528-d38e-44cb-889c-b9125dc68b81,Alza Rendian,https://play-lh.googleusercontent.com/a-/ALV-UjXBojvyhqb6U0P-K6N8ozBMoJWY89Nkp9vqF8qJHKsA0J0,so far so good. Terus ditingkatkan terus fasilitasnya ya.,5,0,3.57.0,2023-05-18 07:05:52,,,3.57.0
d34c8bdd-1ffb-49ce-8019-16d7f2857c1c,Nurdin A. Alawiyah,https://play-lh.googleusercontent.com/a-/ALV-UjUsjK9lN0Qt5dBbJ0kaVghUSwW1IwkEold9G32dZRr0nBI,"Tolong perbaiki performa aplikasinya, di saya sering force close",4,0,3.53.3,2023-05-09 01:40:11,,,3.53.3
e3bb2f9f-b44a-448d-9f8f-db7651cdaebe,dreans 19,https://play-lh.googleusercontent.com/a/ACg8ocJ1DgD2Ihx-cVOMVvEh1HwU0pqGxkkztXPMG-jy4TTt=mo,"Gajelas,kebanyakan libur nya,gw mau investasi di hari pertama,tpi hari ke dua dan ketiga malah libur,pas dah hari masuk,harus nunggu lagi,mending di platfrom lain dah",1,0,3.58.3,2023-06-05 01:31:41,"Hai kak, baik transaksi beli maupun jual diproses mengikuti batas waktu transaksi pada hari bursa yg berlaku di luar Sabtu, Minggu dan Libur Nasional. Jika ada kendala kakak bisa hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Terima kasih
",2023-06-05 09:05:42,3.58.3
ef4b719c-a54c-4a8d-97b0-3eba30378888,Marcelino Putra,https://play-lh.googleusercontent.com/a-/ALV-UjWWStr0UrzcxQ6kcL4hz2bzrdzky-ZYaD0R7nyQKf40dto,Entah kenapa appnya makin berat,2,13,3.63.2,2023-08-26 12:28:58,"Hai kak, silakan coba force close & clear cache terlebih dahulu lalu buka kembali aplikasi Bibit. Jika masih terkendala & pada Play Store aplikasi Bibit sudah tersedia versi terbaru, silakan update terlebih dahulu ya. Info lebih lanjut hubungi layanan live chat Bibit/WA +622150864230, tim support kami pasti akan langsung membantu kakak. Trims",2023-08-27 05:41:51,3.63.2
2b0d0479-0ca7-4631-b702-6aeef1dfc4c4,Jejen Jaenudin,https://play-lh.googleusercontent.com/a-/ALV-UjV7znej6hVkTBBZnNmp26YAF_-CkIhPL4YFZgI2Ns2jM0Q,"senang sekali berinves di bibit selain mudah, tranfaran dan jelas , mudah2an jadi jutawan",5,0,3.53.0,2023-05-07 11:56:50,,,3.53.0
fb73af27-ffc6-4662-86d7-e72b27914ec4,Hock Li,https://play-lh.googleusercontent.com/a-/ALV-UjW1PWEAHKBy2rBcvzKiyJsU2pkA4uC6WoERn089ze8iu6A,"Gimana nihh kak , sudah melakukan pembelian lebih dari dua hari masih belum berhasil .. padahal tertulis maksimal 2 hari kerja tidak termasuk hari kerja , gimana bisa percaya untuk yamg kedepannya nih hmm",1,1,3.53.3,2023-04-20 17:58:57,"Hai kak, baik transaksi beli maupun jual diproses mengikuti batas waktu transaksi pada hari bursa yg berlaku di luar Sabtu, Minggu dan Libur Nasional. Saat ini bursa sedang libur berkenaan dengan Idul Fitri, yakni dari tanggal 19 April - 25 April. More info hubungi layanan live chat Bibit atau WA +622150864230, tim kami akan membantu kakak. Trims",2023-04-21 03:26:57,3.53.3
3c1e1afc-f1ec-422f-b89f-02895d2d7a4a,Sahrul Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocI39Xho-kt3bmqlKE1H5ftOlyULboxGtLNcAB-xoGaV=mo,"Sederhana, mudah dipahami, UI yang rapi dan ramah pemula dengan disertai tutorial yang sangat membantu.. Satu lagi, tanpa janji janji manis yang menyesatkan dan gak masuk di akal..",5,15,3.8.0,2021-04-25 05:55:39,,,3.8.0
9480ce81-bdbb-44d5-a135-47a6ecd1f15e,Ahmad Ade,https://play-lh.googleusercontent.com/a-/ALV-UjW_SHpsA3qVuWxHruL2tpcacvRUT_7miWp7b3MGwvtTCbI,"Bibit makin keren, semua lengkap disini dari RD, Obligasi, Saham, sampai saldo RDN ada dalam 1 aplikasi jadi ga usah repot buat cek Portfolio 😁",5,1,3.55.1,2023-05-10 04:12:49,,,3.55.1
6aeb6818-73af-4367-a8a7-f25f0f1e57d9,Lalu Mahsun,https://play-lh.googleusercontent.com/a-/ALV-UjWQBsJi8T-oNByWGjoTljqgyag6iFQAy5c9oqw-VJpjWw,mantap kalo ada masalah prifikasinya cepat. trimakasi bibit,2,0,3.59.1,2023-06-13 08:47:32,"Hai kak, terima kasih sudah berinvestasi di Bibit. Jika memiliki pertanyaan atau mengalami kendala lain terkait Bibit silakan langsung hubungi layanan live chat atau WA +622150864230, tim support kami pasti segera membantu masalah kakak. Terima kasih",2023-06-13 12:06:29,3.59.1
795c34f9-deea-4362-8db2-9f3981794ec0,Saiful Bachri,https://play-lh.googleusercontent.com/a-/ALV-UjVsrOHqhmlcT936o-dK22OKo6ILorIxykRGJ0T2818FzA,"Sedikit masukan saja, untuk portofolio bibit saham sebaiknya di update agar bisa dipecah menjadi beberapa portofolio sesuai dengan tujuan keuangan pengguna. Terima kasih.",5,0,3.62.0,2023-08-18 05:45:27,,,3.62.0
